id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,mcc_description,errors,is_fraud
7470614,2015-06-14 22:15:00,1878,4706,$-166.21,Chip Transaction,39816,Philadelphia,NC,62691,5941,Sporting Goods Stores,,0
9714307,2016-05-05 19:12:00,541,3100,$-294.07,Chip Transaction,62703,New York,NC,78151,7801,"Athletic Fields, Commercial Sports",,0
7240386,2015-07-13 21:49:00,850,1103,$627.99,Chip Transaction,95977,Philadelphia,GA,64093,5661,Shoe Stores,,0
7132204,2015-09-05 23:29:00,740,2133,$70.95,Chip Transaction,38960,Houston,GA,19500,8111,Legal Services and Attorneys,,0
7256367,2015-11-25 09:56:00,482,4005,$68.20,Chip Transaction,31422,Dallas,IL,60848,8099,Medical Services,,0
7539031,2015-06-23 16:35:00,1794,2571,$-306.33,Swipe Transaction,10503,San Jose,FL,80028,3009,Fabricated Structural Metal Products,,0
7495930,2015-12-10 08:10:00,1245,2523,$-437.68,Chip Transaction,70149,Los Angeles,FL,90673,3684,Semiconductors and Related Devices,,0
8072197,2016-01-06 13:05:00,1682,1657,$-75.92,Swipe Transaction,24592,Dallas,PA,54338,5814,Fast Food Restaurants,,0
8276051,2015-03-17 04:35:00,1754,3569,$87.78,Swipe Transaction,68493,Phoenix,PA,51971,4121,Taxicabs and Limousines,,0
9872705,2015-06-18 22:50:00,280,2810,$279.68,Swipe Transaction,69634,Chicago,OH,87741,9402,Postal Services - Government Only,,0
9396994,2015-06-22 22:34:00,1341,2634,$190.06,Swipe Transaction,36312,Houston,GA,88226,3174,Upholstery and Drapery Stores,,0
9846548,2016-06-08 00:31:00,842,2444,$923.12,Swipe Transaction,88671,San Jose,PA,75395,9402,Postal Services - Government Only,,0
8000503,2015-06-11 16:09:00,561,3788,$731.39,Swipe Transaction,38931,San Antonio,CA,97979,8099,Medical Services,,0
8592701,2015-11-15 08:51:00,383,1979,$116.00,Chip Transaction,23391,New York,CA,68658,5300,Wholesale Clubs,,0
7045343,2015-12-16 14:02:00,203,3035,$34.18,Chip Transaction,35562,San Jose,PA,76628,3005,Miscellaneous Metal Fabrication,,0
8421089,2015-06-18 12:14:00,316,1705,$765.41,Swipe Transaction,19321,Houston,PA,63740,5921,"Package Stores, Beer, Wine, Liquor",,0
7161837,2015-07-05 08:22:00,113,1797,$845.05,Chip Transaction,78452,New York,FL,42060,5541,Service Stations,,0
7920997,2015-07-17 04:11:00,126,4156,$975.41,Chip Transaction,58697,San Jose,FL,42919,5655,"Sports Apparel, Riding Apparel Stores",,0
9263824,2016-04-25 02:23:00,327,3412,$-211.33,Swipe Transaction,17708,Los Angeles,NC,58325,3405,Ironwork,,0
9165358,2016-04-25 02:07:00,1968,3104,$159.85,Swipe Transaction,54537,Chicago,GA,94777,7531,Automotive Body Repair Shops,,0
7019071,2015-07-25 19:59:00,128,2333,$-157.83,Chip Transaction,30792,Chicago,TX,56911,3058,"Tools, Parts, Supplies Manufacturing",,0
8531928,2015-06-23 11:10:00,639,4874,$-386.90,Chip Transaction,48338,Chicago,MI,86699,3001,Steel Products Manufacturing,,0
7193659,2015-07-15 05:52:00,659,1621,$393.22,Swipe Transaction,68136,Chicago,TX,62986,3132,Leather Goods,,0
9456644,2015-10-16 05:07:00,1254,3489,$997.49,Chip Transaction,84156,Houston,IL,87181,5970,"Artist Supply Stores, Craft Shops",,0
9917268,2016-09-30 22:44:00,1542,2055,$800.64,Swipe Transaction,83779,Chicago,NC,39599,3008,Steel Drums and Barrels,,0
9137084,2015-06-08 21:56:00,1215,3271,$84.83,Swipe Transaction,74957,San Jose,NY,46046,4900,"Utilities - Electric, Gas, Water, Sanitary",,0
8825897,2016-10-08 09:04:00,1467,3618,$100.67,Swipe Transaction,51424,Los Angeles,OH,77115,7801,"Athletic Fields, Commercial Sports",,0
7751448,2015-12-31 08:16:00,153,2902,$577.42,Chip Transaction,45293,San Antonio,OH,22904,3390,Miscellaneous Metalwork,,0
9984180,2015-01-04 13:44:00,901,3474,$-393.62,Chip Transaction,75363,Phoenix,CA,44682,3058,"Tools, Parts, Supplies Manufacturing",,0
7561206,2015-02-13 20:59:00,797,2534,$157.40,Chip Transaction,68427,Chicago,MI,39230,8021,Dentists and Orthodontists,,0
9887045,2016-09-25 13:44:00,1390,4603,$918.37,Chip Transaction,17860,San Jose,CA,84349,8931,"Accounting, Auditing, and Bookkeeping Services",,0
8141050,2015-10-31 11:59:00,1768,2123,$-460.46,Chip Transaction,68069,San Jose,MI,96034,5712,"Furniture, Home Furnishings, and Equipment Stores",,0
7737479,2015-11-07 15:40:00,298,3708,$91.41,Swipe Transaction,34148,San Antonio,TX,22087,8062,Hospitals,,0
7882821,2016-03-07 12:40:00,685,2225,$414.97,Swipe Transaction,66026,New York,NC,22719,5970,"Artist Supply Stores, Craft Shops",,0
7809674,2015-01-27 13:04:00,290,4950,$-181.45,Swipe Transaction,63980,Chicago,GA,84853,5533,Automotive Parts and Accessories Stores,,0
7540365,2016-11-02 23:17:00,1222,4585,$1.07,Chip Transaction,52659,Los Angeles,PA,31212,9402,Postal Services - Government Only,,0
7313174,2015-07-08 15:45:00,1178,4168,$-446.64,Swipe Transaction,92536,Chicago,CA,84206,5813,Drinking Places (Alcoholic Beverages),,0
7289189,2016-09-08 01:10:00,1252,4098,$-70.03,Chip Transaction,84948,Chicago,OH,60168,3722,Passenger Railways,,0
7868649,2015-08-01 08:42:00,1042,4638,$956.62,Chip Transaction,77585,Los Angeles,TX,61860,3780,Computer Network Services,,0
8555152,2015-12-05 03:19:00,1362,1628,$283.07,Chip Transaction,48069,Los Angeles,PA,53091,3389,Non-Precious Metal Services,,0
7392987,2015-01-01 02:41:00,789,3230,$202.09,Swipe Transaction,79056,Houston,IL,70376,3008,Steel Drums and Barrels,,0
9912925,2015-04-22 12:33:00,685,3640,$870.87,Chip Transaction,38007,Philadelphia,OH,10819,5942,Book Stores,,0
9836748,2016-11-04 09:21:00,240,1217,$-106.71,Chip Transaction,53160,Los Angeles,PA,69746,3504,Gardening Supplies,,0
8229774,2015-04-29 18:59:00,1145,4520,$630.60,Chip Transaction,81329,New York,IL,86408,3596,Miscellaneous Machinery and Parts Manufacturing,,0
7681126,2016-01-08 23:33:00,1917,1330,$279.86,Swipe Transaction,47274,San Jose,GA,54768,3260,Pottery and Ceramics,,0
9999946,2016-02-13 16:51:00,243,2775,$734.74,Swipe Transaction,12941,Philadelphia,NY,16360,3066,Miscellaneous Metals,,0
8065571,2016-10-13 17:26:00,1687,4667,$-432.60,Chip Transaction,14816,Dallas,NC,61781,5655,"Sports Apparel, Riding Apparel Stores",,0
8060974,2015-05-16 00:37:00,1292,4588,$982.63,Chip Transaction,84403,San Diego,FL,15723,4784,Tolls and Bridge Fees,,0
8545709,2016-02-12 18:24:00,1181,1575,$-448.67,Chip Transaction,28535,Phoenix,PA,71590,3405,Ironwork,,0
9019704,2015-01-10 14:45:00,1447,4742,$703.06,Swipe Transaction,79918,Dallas,TX,88516,3075,"Bolt, Nut, Screw, Rivet Manufacturing",,0
8609644,2016-03-17 14:17:00,1670,4731,$657.31,Swipe Transaction,36865,New York,PA,35273,5655,"Sports Apparel, Riding Apparel Stores",,0
8052586,2016-09-09 00:27:00,595,4312,$-200.01,Swipe Transaction,84464,Chicago,MI,38913,5921,"Package Stores, Beer, Wine, Liquor",,0
7464179,2015-10-01 12:06:00,1675,3855,$-435.13,Chip Transaction,70932,Dallas,OH,38735,3509,Industrial Equipment and Supplies,,0
9950288,2016-01-30 17:15:00,1477,4308,$-244.86,Swipe Transaction,57110,Philadelphia,PA,35153,4511,Airlines,,0
8914714,2016-04-16 09:35:00,1831,1918,$23.95,Chip Transaction,88520,Phoenix,IL,24723,3000,Steelworks,,0
8872367,2015-07-01 06:13:00,1433,1414,$-254.37,Chip Transaction,15848,Dallas,PA,11483,5941,Sporting Goods Stores,,0
7496157,2016-08-19 04:49:00,477,2740,$-499.51,Chip Transaction,51460,Dallas,OH,87439,8111,Legal Services and Attorneys,,0
9920701,2016-04-06 07:21:00,571,3996,$-363.06,Chip Transaction,85883,Los Angeles,FL,64853,5651,Family Clothing Stores,,0
9448730,2015-07-05 02:05:00,287,1696,$827.87,Swipe Transaction,14868,San Diego,IL,78542,7276,Tax Preparation Services,,0
9591901,2015-05-26 10:10:00,1328,4175,$84.63,Chip Transaction,62044,New York,CA,75832,4784,Tolls and Bridge Fees,,0
9295164,2016-08-03 12:07:00,1090,1429,$226.21,Swipe Transaction,54963,Houston,FL,64509,3780,Computer Network Services,,0
8047467,2015-09-24 14:11:00,1912,3824,$629.16,Swipe Transaction,57158,San Antonio,OH,77634,5211,Lumber and Building Materials,,0
7813810,2015-05-24 10:55:00,1426,3766,$-194.42,Chip Transaction,18277,San Antonio,FL,61483,5661,Shoe Stores,,0
9176743,2015-02-28 14:50:00,470,1705,$-439.56,Swipe Transaction,58178,Chicago,OH,99619,5942,Book Stores,,0
9815254,2016-08-29 18:36:00,127,2312,$800.69,Swipe Transaction,42564,Phoenix,CA,25002,3596,Miscellaneous Machinery and Parts Manufacturing,,0
7342224,2016-02-24 16:44:00,667,4088,$735.57,Swipe Transaction,58155,Chicago,OH,34775,7996,"Amusement Parks, Carnivals, Circuses",,0
9708563,2016-05-12 04:36:00,1376,2123,$884.77,Swipe Transaction,65006,San Antonio,PA,56127,5942,Book Stores,,0
9540319,2016-02-20 17:23:00,1729,3346,$645.60,Chip Transaction,66638,San Jose,GA,75777,6300,"Insurance Sales, Underwriting",,0
7452606,2016-11-02 15:41:00,177,2552,$-341.20,Chip Transaction,73159,San Diego,OH,45477,8111,Legal Services and Attorneys,,0
9657817,2016-01-18 06:37:00,564,3538,$-305.88,Chip Transaction,22655,Los Angeles,FL,61518,5094,Precious Stones and Metals,,0
8063430,2015-07-30 19:32:00,1832,4245,$686.35,Chip Transaction,42370,New York,MI,84783,3775,Railroad Freight,,0
9536747,2016-09-06 03:48:00,1434,3364,$951.14,Swipe Transaction,56036,Houston,GA,96488,5300,Wholesale Clubs,,0
7271286,2015-08-21 15:17:00,1506,2720,$-369.87,Swipe Transaction,99076,San Jose,NY,52327,6300,"Insurance Sales, Underwriting",,0
8871066,2015-01-18 23:29:00,173,3880,$185.44,Swipe Transaction,84252,San Antonio,PA,34968,8111,Legal Services and Attorneys,,0
9439471,2016-06-23 21:36:00,1117,1410,$-66.59,Chip Transaction,78621,Chicago,OH,58695,3390,Miscellaneous Metalwork,,0
7596098,2015-06-27 03:31:00,1274,2254,$799.62,Swipe Transaction,14453,Houston,MI,94988,5193,"Florists Supplies, Nursery Stock and Flowers",,0
8286278,2016-06-28 05:57:00,134,2455,$-389.85,Swipe Transaction,36361,Houston,OH,42938,5732,Electronics Stores,,0
9087164,2016-02-10 19:54:00,1951,4435,$-51.47,Chip Transaction,65853,Chicago,NY,44078,7230,Beauty and Barber Shops,,0
8949344,2015-06-08 04:03:00,744,1939,$351.48,Swipe Transaction,70950,Dallas,NY,26697,5947,"Gift, Card, Novelty Stores",,0
7227516,2016-10-27 15:53:00,191,1491,$193.57,Swipe Transaction,93824,Phoenix,OH,12684,5621,Women's Ready-To-Wear Stores,,0
7374291,2015-12-21 07:11:00,1389,4629,$855.09,Chip Transaction,48274,Philadelphia,PA,34490,4829,Money Transfer,,0
9666189,2015-06-09 01:03:00,1910,1508,$-247.69,Swipe Transaction,18972,New York,CA,51856,7538,Automotive Service Shops,,0
8207267,2015-11-28 15:26:00,1385,3290,$751.55,Chip Transaction,86529,New York,GA,50630,5733,Music Stores - Musical Instruments,,0
8758569,2016-10-05 22:17:00,1147,4149,$625.08,Swipe Transaction,54884,Dallas,PA,51178,7549,Towing Services,,0
9753043,2015-02-19 21:38:00,186,3853,$-272.86,Swipe Transaction,89152,Houston,IL,35562,7538,Automotive Service Shops,,0
7300630,2016-11-20 15:07:00,1074,2452,$886.62,Chip Transaction,33665,Los Angeles,TX,66909,7549,Towing Services,,0
9385388,2015-03-16 03:26:00,827,3859,$-300.94,Swipe Transaction,43885,Phoenix,NY,56921,4411,Cruise Lines,,0
9092188,2015-07-01 03:15:00,850,3645,$337.60,Swipe Transaction,50709,Chicago,IL,74384,3256,"Brick, Stone, and Related Materials",,0
7117669,2016-07-26 10:31:00,1290,2036,$704.67,Swipe Transaction,93898,San Jose,TX,56608,5733,Music Stores - Musical Instruments,,0
7968044,2015-02-27 10:30:00,435,3112,$-100.20,Chip Transaction,97911,New York,TX,53072,7538,Automotive Service Shops,,0
7908930,2016-06-22 12:22:00,657,2122,$272.21,Swipe Transaction,19947,Los Angeles,CA,94686,3009,Fabricated Structural Metal Products,,0
8800969,2015-03-07 05:37:00,1555,4677,$123.65,Swipe Transaction,28953,New York,OH,96371,7393,"Detective Agencies, Security Services",,0
9626779,2016-05-27 10:05:00,1916,3163,$-480.46,Chip Transaction,39314,San Antonio,FL,43111,3780,Computer Network Services,,0
8405589,2015-01-31 04:42:00,792,4909,$92.18,Chip Transaction,67567,San Jose,FL,20360,5300,Wholesale Clubs,,0
9586302,2015-04-19 21:51:00,1658,1678,$617.87,Swipe Transaction,85526,Phoenix,CA,83336,5310,Discount Stores,,0
8753546,2015-02-14 19:18:00,1286,4809,$950.83,Swipe Transaction,78791,Los Angeles,PA,44087,5300,Wholesale Clubs,,0
9023475,2015-10-06 14:19:00,1851,3715,$-233.25,Chip Transaction,91340,Houston,TX,20884,4511,Airlines,,0
9943324,2015-08-17 22:49:00,1468,3237,$232.22,Chip Transaction,66696,San Diego,OH,98850,7549,Towing Services,,0
7873967,2016-04-03 13:58:00,573,2893,$-111.69,Swipe Transaction,29968,San Jose,NC,34741,5261,Lawn and Garden Supply Stores,,0
8953433,2016-09-16 16:49:00,1679,2034,$674.64,Chip Transaction,24171,Dallas,NC,46472,7832,Motion Picture Theaters,,0
7456449,2015-12-08 01:01:00,230,4165,$713.43,Chip Transaction,38728,San Antonio,GA,52848,5300,Wholesale Clubs,,0
8120963,2015-02-19 02:49:00,1356,1411,$524.21,Swipe Transaction,22813,Houston,PA,28611,5192,"Books, Periodicals, Newspapers",,0
7326035,2016-09-22 21:03:00,800,4040,$62.57,Swipe Transaction,85907,San Diego,CA,51875,3722,Passenger Railways,,0
7740963,2016-10-29 20:56:00,307,3612,$225.33,Chip Transaction,34518,San Antonio,IL,51466,5813,Drinking Places (Alcoholic Beverages),,0
9575322,2015-07-11 00:33:00,613,2559,$-97.37,Chip Transaction,49343,San Jose,GA,74903,4112,Passenger Railways,,0
8908485,2015-07-05 03:22:00,1047,2979,$536.00,Swipe Transaction,26555,Philadelphia,FL,49664,5193,"Florists Supplies, Nursery Stock and Flowers",,0
7699068,2015-11-22 12:07:00,1573,4842,$497.91,Chip Transaction,70649,Chicago,NY,53679,5733,Music Stores - Musical Instruments,,0
9045523,2016-10-26 10:20:00,1363,3145,$-475.63,Swipe Transaction,15402,New York,OH,31003,3058,"Tools, Parts, Supplies Manufacturing",,0
9682487,2015-03-15 15:34:00,1552,4128,$554.44,Chip Transaction,89221,Philadelphia,TX,67103,5499,Miscellaneous Food Stores,,0
7510023,2015-12-08 14:54:00,385,2644,$-258.09,Chip Transaction,13856,San Antonio,TX,66060,8931,"Accounting, Auditing, and Bookkeeping Services",,0
7191719,2015-02-01 00:27:00,894,3214,$103.97,Chip Transaction,29263,Los Angeles,NC,10516,3395,Welding Repair,,0
9425806,2015-11-23 08:43:00,1727,3407,$551.60,Swipe Transaction,12983,Dallas,IL,60458,7542,Car Washes,,0
8512596,2015-06-12 08:39:00,437,1300,$573.99,Chip Transaction,64625,Philadelphia,NC,86675,3730,Ship Chandlers,,0
9393644,2016-04-10 02:15:00,1281,1503,$237.59,Swipe Transaction,12383,New York,PA,15834,8099,Medical Services,,0
8369618,2015-02-24 07:55:00,1901,1220,$810.42,Swipe Transaction,38118,Chicago,NY,36350,3260,Pottery and Ceramics,,0
9848649,2015-08-30 00:59:00,917,2136,$160.94,Chip Transaction,21104,Philadelphia,MI,29136,3405,Ironwork,,0
9124973,2016-05-31 14:03:00,451,4564,$138.14,Chip Transaction,45828,Philadelphia,PA,71620,7393,"Detective Agencies, Security Services",,0
8062076,2015-08-13 12:21:00,933,2160,$-384.45,Chip Transaction,26206,Phoenix,CA,80872,4121,Taxicabs and Limousines,,0
7687535,2015-12-29 16:31:00,1574,3493,$238.60,Chip Transaction,35036,Los Angeles,NY,45569,5311,Department Stores,,0
9765355,2015-09-20 16:24:00,430,4584,$857.40,Chip Transaction,63535,San Jose,OH,17316,3780,Computer Network Services,,0
7222076,2015-03-12 01:22:00,387,4439,$464.71,Swipe Transaction,13971,Dallas,CA,44601,9402,Postal Services - Government Only,,0
7262263,2016-09-18 05:38:00,185,1720,$334.54,Swipe Transaction,69911,San Antonio,CA,90776,5732,Electronics Stores,,0
7808262,2016-09-28 02:25:00,1777,4921,$44.82,Swipe Transaction,80267,Los Angeles,CA,54646,4722,Travel Agencies,,0
8169066,2016-07-26 16:14:00,1072,4331,$861.96,Chip Transaction,44673,Dallas,PA,77543,7276,Tax Preparation Services,,0
8544835,2016-06-21 01:01:00,1965,2789,$538.47,Chip Transaction,19495,New York,MI,88152,1711,"Heating, Plumbing, Air Conditioning Contractors",,0
8097902,2016-04-29 09:01:00,1842,3268,$785.86,Chip Transaction,29004,New York,CA,29826,8049,Podiatrists,,0
9214503,2016-01-23 18:45:00,395,1986,$-249.77,Chip Transaction,32465,Chicago,IL,70940,3075,"Bolt, Nut, Screw, Rivet Manufacturing",,0
7056707,2016-09-17 22:54:00,1640,1466,$-93.25,Swipe Transaction,12594,Philadelphia,GA,80647,5621,Women's Ready-To-Wear Stores,,0
7896512,2016-08-25 22:44:00,1090,3600,$839.93,Chip Transaction,54350,Philadelphia,GA,73968,5300,Wholesale Clubs,,0
9850349,2015-11-12 17:25:00,1166,3856,$382.20,Swipe Transaction,58885,New York,OH,53398,5814,Fast Food Restaurants,,0
8071034,2016-03-26 10:27:00,1594,3843,$438.77,Chip Transaction,35409,San Diego,NY,64370,3260,Pottery and Ceramics,,0
7020309,2015-02-26 20:25:00,540,2987,$601.62,Chip Transaction,48113,San Jose,FL,42078,4899,"Cable, Satellite, and Other Pay Television Services",,0
9507259,2015-01-29 11:23:00,1635,1925,$806.86,Swipe Transaction,16398,San Antonio,PA,59762,4784,Tolls and Bridge Fees,,0
7643596,2016-10-19 06:26:00,620,2645,$765.38,Chip Transaction,88391,Phoenix,MI,51970,5732,Electronics Stores,,0
9362123,2015-02-19 15:10:00,448,4692,$808.71,Chip Transaction,60984,San Antonio,MI,70265,3359,Non-Ferrous Metal Foundries,,0
8690114,2015-01-19 09:17:00,1709,3255,$142.64,Swipe Transaction,40822,Philadelphia,OH,57048,3389,Non-Precious Metal Services,,0
7625038,2015-11-23 06:55:00,648,2974,$52.69,Chip Transaction,79527,New York,GA,87422,5932,Antique Shops,,0
9389487,2016-03-05 05:43:00,827,3230,$667.82,Swipe Transaction,62823,San Antonio,TX,43949,5541,Service Stations,,0
7370094,2015-09-01 13:32:00,1595,2004,$596.71,Swipe Transaction,63410,Houston,NY,71132,5977,Cosmetic Stores,,0
8491588,2016-03-26 09:24:00,405,2337,$301.97,Swipe Transaction,66690,Chicago,PA,40780,5814,Fast Food Restaurants,,0
9477526,2015-11-27 01:24:00,1764,1926,$-489.11,Chip Transaction,28930,San Diego,MI,29915,4511,Airlines,,0
9910489,2015-03-24 23:37:00,978,2371,$769.17,Swipe Transaction,81116,Phoenix,TX,12747,3066,Miscellaneous Metals,,0
9585459,2015-05-21 08:15:00,954,1841,$755.78,Swipe Transaction,15286,San Diego,FL,72649,3775,Railroad Freight,,0
9155347,2015-03-03 00:32:00,110,2618,$-414.82,Chip Transaction,63710,San Antonio,GA,23890,7538,Automotive Service Shops,,0
9283930,2015-04-24 12:30:00,570,3209,$795.88,Chip Transaction,55046,San Antonio,OH,91247,3387,"Electroplating, Plating, Polishing Services",,0
9398520,2015-11-22 17:27:00,1966,4730,$917.03,Swipe Transaction,61706,San Antonio,PA,38431,5045,"Computers, Computer Peripheral Equipment",,0
9701980,2016-10-10 15:05:00,1034,1058,$790.84,Chip Transaction,16020,Phoenix,GA,20943,3730,Ship Chandlers,,0
9331264,2016-03-14 19:53:00,532,1609,$467.29,Chip Transaction,89805,Houston,FL,57441,5712,"Furniture, Home Furnishings, and Equipment Stores",,0
9601019,2015-12-25 06:41:00,654,3737,$-411.44,Swipe Transaction,23039,San Diego,NY,58502,8041,Chiropractors,,0
9775417,2015-02-08 18:01:00,513,1014,$712.44,Swipe Transaction,40691,San Antonio,IL,51664,7832,Motion Picture Theaters,,0
7208573,2015-07-01 21:16:00,379,2578,$807.12,Chip Transaction,96785,New York,CA,72773,3000,Steelworks,,0
8811632,2016-02-17 00:21:00,1646,2645,$716.05,Chip Transaction,67591,San Jose,TX,81501,5541,Service Stations,,0
9162185,2016-10-20 08:26:00,1479,2580,$-67.08,Swipe Transaction,38967,Phoenix,NC,77379,7276,Tax Preparation Services,,0
8551756,2016-02-29 01:26:00,1389,2295,$-70.43,Chip Transaction,18546,New York,OH,91718,8931,"Accounting, Auditing, and Bookkeeping Services",,0
9116398,2015-08-28 06:12:00,124,2761,$27.59,Chip Transaction,85380,Dallas,FL,70353,3405,Ironwork,,0
8789317,2015-11-09 09:01:00,132,2356,$-483.39,Chip Transaction,72147,Dallas,TX,82422,3256,"Brick, Stone, and Related Materials",,0
9118115,2015-09-18 01:36:00,526,3025,$716.58,Swipe Transaction,47051,Philadelphia,NC,99024,4411,Cruise Lines,,0
7906580,2016-10-10 05:52:00,1017,3896,$-369.06,Chip Transaction,16782,Dallas,NY,59985,4899,"Cable, Satellite, and Other Pay Television Services",,0
8265765,2016-01-20 14:13:00,1319,1949,$730.63,Chip Transaction,70631,Chicago,TX,67046,5732,Electronics Stores,,0
9796216,2016-07-17 09:08:00,636,3573,$537.54,Chip Transaction,20085,Los Angeles,MI,94266,5970,"Artist Supply Stores, Craft Shops",,0
7674679,2016-08-31 14:49:00,699,4938,$-476.21,Chip Transaction,46823,Houston,FL,90252,7549,Towing Services,,0
9322726,2015-02-23 10:33:00,669,4103,$366.47,Swipe Transaction,92936,San Diego,NC,87744,5211,Lumber and Building Materials,,0
7004399,2015-03-26 11:13:00,1224,2370,$821.68,Chip Transaction,80546,San Jose,TX,10168,5193,"Florists Supplies, Nursery Stock and Flowers",,0
